"x","y","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and","color_notes","location","above_ground_sighter","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","geocoded_column",":@computed_region_efsh_h5xi",":@computed_region_f5dn_yrer",":@computed_region_yeji_bk3q",":@computed_region_92fq_4b7q",":@computed_region_sbqj_enih"
"-73.975062146111","40.7723417173451","8C-PM-1013-07","08C","PM","10132018","7",,"Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.975062146111 40.7723417173451)",,"19","4","19","13"
"-73.9679291347956","40.7846973096665","23B-PM-1012-02","23B","PM","10122018","2","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","false","true","2/3 were chasing each other","false","false","false","false","true","false","false","true",,"POINT (-73.9679291347956 40.7846973096665)",,"19","4","19","13"
"-73.9767455430709","40.7717866237826","6B-PM-1017-06","06B","PM","10172018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","true","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9767455430709 40.7717866237826)",,"19","4","19","13"
"-73.9746608786299","40.7776092078254","13A-AM-1017-01","13A","AM","10172018","1","Adult","Gray",,"Gray+",,"Above Ground","5",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9746608786299 40.7776092078254)",,"19","4","19","13"
"-73.96797780019","40.7847629473258","23B-PM-1012-05","23B","PM","10122018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","5","chain link fence","false","true","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.96797780019 40.7847629473258)",,"19","4","19","13"
"-73.9684463154398","40.7834813319352","21B-AM-1019-02","21B","AM","10192018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9684463154398 40.7834813319352)",,"19","4","19","13"
"-73.9655734633649","40.7805366922231","20F-AM-1014-02","20F","AM","10142018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","30",,"false","false","true","false","false","pulling leaves","true","false","false","false","false","false","false","false",,"POINT (-73.9655734633649 40.7805366922231)",,"19","4","19","13"
"-73.9729394928432","40.7743256716496","11D-AM-1010-01","11D","AM","10102018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","true","true","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9729394928432 40.7743256716496)",,"19","4","19","13"
"-73.976521916284","40.773784724458","9B-AM-1010-01","09B","AM","10102018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"true","false","false","false","false","false","false","true",,"POINT (-73.976521916284 40.773784724458)",,"19","4","19","13"
"-73.9597782762029","40.7920773376757","33D-AM-1017-07","33D","AM","10172018","7","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","true","false","true","false","false","true","false",,"POINT (-73.9597782762029 40.7920773376757)",,"19","4","19","13"
"-73.9648626810032","40.7804506112843","20G-AM-1018-02","20G","AM","10182018","2","Adult","Gray",,"Gray+",,"Above Ground","5","Ran up tree","true","false","true","false","false",,"true","false","false","false","false","false","false","false",,"POINT (-73.9648626810032 40.7804506112843)",,"19","4","19","13"
"-73.9584188461059","40.7913241048498","33E-PM-1012-07","33E","PM","10122018","7","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","true","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9584188461059 40.7913241048498)",,"19","4","19","13"
"-73.9566189145352","40.7883417969746","31H-PM-1008-01","31H","PM","10082018","1","Adult","Gray","White","Gray+White",,"Above Ground","15",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9566189145352 40.7883417969746)",,"19","4","19","13"
"-73.9673603655908","40.7876974177782","26A-PM-1006-03","26A","PM","10062018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9673603655908 40.7876974177782)",,"19","4","19","13"
"-73.9595757792683","40.7899242643847","31E-PM-1006-01","31E","PM","10062018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","under bushes","false","false","false","false","true",,"false","true","false","false","false","false","true","false",,"POINT (-73.9595757792683 40.7899242643847)",,"19","4","19","13"
"-73.9686816795392","40.775770422667","14F-PM-1012-02","14F","PM","10122018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","3",,"false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9686816795392 40.775770422667)",,"19","4","19","13"
"-73.9654210263521","40.7782529692575","17G-AM-1018-01","17G","AM","10182018","1","Juvenile","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9654210263521 40.77825296925751)",,"19","4","19","13"
"-73.9677054870327","40.778992870166","17E-AM-1017-03","17E","AM","10172018","3","Adult","Gray",,"Gray+",,"Above Ground","9","Tree trunk","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9677054870327 40.778992870166)",,"19","4","19","13"
"-73.9745305540008","40.7742043234014","10C-PM-1013-02","10C","PM","10132018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","true","false","true","true",,"POINT (-73.9745305540008 40.7742043234014)",,"19","4","19","13"
"-73.9675472064204","40.7835947167436","22C-PM-1006-06","22C","PM","10062018","6","Juvenile","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","10","on tree","false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9675472064204 40.7835947167436)",,"19","4","19","13"
"-73.955516031113","40.7923188156277","35G-AM-1007-01","35G","AM","10072018","1","Adult","Gray","White","Gray+White",,"Above Ground","15",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.955516031113 40.7923188156277)",,"19","4","19","13"
"-73.9710559113762","40.7794279914209","16C-PM-1018-01","16C","PM","10182018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","3",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false","disappeared up other side of tree","POINT (-73.9710559113762 40.7794279914209)",,"19","4","19","13"
"-73.9677654289757","40.786785529449","25A-AM-1013-03","25A","AM","10132018","3",,"Gray",,"Gray+",,"Above Ground","15","BIG TREE","false","false","false","false","false","being chased by #2","false","false","false","false","false","false","true","false",,"POINT (-73.9677654289757 40.786785529449)",,"19","4","19","13"
"-73.9649658099293","40.7823262369074","22F-PM-1014-03","22F","PM","10142018","3","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","true","false","false","true","false",,"POINT (-73.9649658099293 40.7823262369074)",,"19","4","19","13"
"-73.9619417432685","40.7930365939865","33B-PM-1010-12","33B","PM","10102018","12","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9619417432685 40.7930365939865)",,"19","4","19","13"
"-73.953296595236","40.7927644594513","36I-AM-1017-03","36I","AM","10172018","3","Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon stripe on back","Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.953296595236 40.7927644594513)",,"19","4","19","13"
"-73.9725157534356","40.7658376729234","2I-PM-1006-02","02I","PM","10062018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9725157534356 40.7658376729234)",,"19","4","19","13"
"-73.9687476703117","40.7742856696093","12G-AM-1012-01","12G","AM","10122018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","2",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9687476703117 40.7742856696093)",,"19","4","19","13"
"-73.9675023138703","40.7872554700995","25A-PM-1007-01","25A","PM","10072018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","40","tree","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9675023138703 40.7872554700995)",,"19","4","19","13"
"-73.9745040517502","40.77333038538","9C-PM-1006-06","09C","PM","10062018","6","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.97450405175022 40.77333038538)",,"19","4","19","13"
"-73.9772635911119","40.7709428872533","6B-PM-1017-03","06B","PM","10172018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9772635911119 40.7709428872533)",,"19","4","19","13"
"-73.9730115687964","40.7741018274312","10D-AM-1008-05","10D","AM","10082018","5","Juvenile","Gray","White","Gray+White",,"Above Ground","25",,"false","false","true","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9730115687964 40.7741018274312)",,"19","4","19","13"
"-73.9730111650468","40.7782157736204","14B-PM-1014-05","14B","PM","10142018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9730111650468 40.7782157736204)",,"19","4","19","13"
"-73.9790010565108","40.7685732369544","2C-PM-1013-09","02C","PM","10132018","9","Adult",,,"+",,"Ground Plane","FALSE",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9790010565108 40.7685732369544)",,"19","4","19","13"
"-73.9582523503306","40.7996897499473","41A-PM-1007-05","41A","PM","10072018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9582523503306 40.7996897499473)",,"19","4","19","13"
"-73.9706641770728","40.7759229213762","13E-AM-1017-12","13E","AM","10172018","12","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9706641770728 40.7759229213762)",,"19","4","19","13"
"-73.969345754447","40.7770429650288","15E-AM-1013-02","15E","AM","10132018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","20",,"true","false","true","false","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.969345754447 40.7770429650288)",,"19","4","19","13"
"-73.980854228628","40.7678702158382","1B-AM-1012-17","01B","AM","10122018","17","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","true","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.98085422862802 40.7678702158382)",,"19","4","19","13"
"-73.9529413156461","40.7920963446605","36I-PM-1007-06","36I","PM","10072018","6","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9529413156461 40.7920963446605)",,"19","4","19","13"
"-73.9682144039334","40.7773070675393","15F-AM-1007-08","15F","AM","10072018","8","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9682144039334 40.7773070675393)",,"19","4","19","13"
"-73.9743342303548","40.7727742948332","8D-AM-1007-08","08D","AM","10072018","8","Adult","Gray",,"Gray+",,"Above Ground","15",,"false","false","false","false","false","communicating from tree","false","false","false","false","false","false","false","false",,"POINT (-73.97433423035481 40.7727742948332)",,"19","4","19","13"
"-73.958494212554","40.7995008636057","41A-AM-1013-01","41A","AM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false","ran across a path","false","false","false","false","false","false","true","false",,"POINT (-73.958494212554 40.7995008636057)",,"19","4","19","13"
"-73.9697983725608","40.7700677022205","8I-PM-1013-09","08I","PM","10132018","9","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9697983725608 40.7700677022205)",,"19","4","19","13"
"-73.9697196619878","40.7814068507607","19B-AM-1019-01","19B","AM","10192018","1","Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White","Side stripes","Ground Plane","FALSE",,"true","false","false","true","false",,"false","false","false","false","false","false","true","true","indifferent then runs from","POINT (-73.9697196619878 40.7814068507607)",,"19","4","19","13"
"-73.9706851546184","40.7780777016038","15D-PM-1017-04","15D","PM","10172018","4","Adult","Cinnamon",,"Cinnamon+",,"Above Ground","2","on fence","true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9706851546184 40.7780777016038)",,"19","4","19","13"
"-73.970475755546","40.7763348062134","13E-AM-1017-02","13E","AM","10172018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true","begging (came one yard away from me and stood there)","false","false","false","false","false","true","false","false",,"POINT (-73.970475755546 40.7763348062134)",,"19","4","19","13"
"-73.9777259022441","40.7682059907903","3D-PM-1010-10","03D","PM","10102018","10","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9777259022441 40.7682059907903)",,"19","4","19","13"
"-73.9716881838671","40.778553537087","15C-PM-1017-02","15C","PM","10172018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","0",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9716881838671 40.778553537087)",,"19","4","19","13"
"-73.9633250636501","40.7922155082679","32A-PM-1013-09","32A","PM","10132018","9","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9633250636501 40.7922155082679)",,"19","4","19","13"
"-73.967418114684","40.7764595360054","15G-AM-1008-05","15G","AM","10082018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.967418114684 40.7764595360054)",,"19","4","19","13"
"-73.9771695272048","40.7724277276263","7B-AM-1008-03","07B","AM","10082018","3","Adult","Gray",,"Gray+",,"Above Ground","5",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9771695272048 40.7724277276263)",,"19","4","19","13"
"-73.9699675160516","40.7773012642758","15E-PM-1008-07","15E","PM","10082018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9699675160516 40.7773012642758)",,"19","4","19","13"
"-73.9758959798289","40.7694125671679","4D-PM-1008-01","04D","PM","10082018","1","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9758959798289 40.7694125671679)",,"19","4","19","13"
"-73.9607608482656","40.7954687648248","36A-PM-1013-06","36A","PM","10132018","6",,"Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","EDGE OF WOODS","false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9607608482656 40.7954687648248)",,"19","4","19","13"
"-73.9753283783695","40.7733043910649","8C-PM-1013-02","08C","PM","10132018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","true","false","false","true","false",,"POINT (-73.9753283783695 40.7733043910649)",,"19","4","19","13"
"-73.9785300509908","40.7721127748427","6A-AM-1006-07","06A","AM","10062018","7","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9785300509908 40.7721127748427)",,"19","4","19","13"
"-73.9540022445432","40.7979409854977","41E-AM-1007-01","41E","AM","10072018","1","Adult","Gray","White","Gray+White","white haunches","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9540022445432 40.7979409854977)",,"19","4","19","13"
"-73.9608757424052","40.7906686504657","31D-AM-1014-06","31D","AM","10142018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9608757424052 40.7906686504657)",,"19","4","19","13"
"-73.9603620122205","40.7955965755851","36B-AM-1013-02","36B","AM","10132018","2",,"Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false","didn't see me","POINT (-73.9603620122205 40.7955965755851)",,"19","4","19","13"
"-73.9801902133148","40.769557595068","3A-AM-1012-03","03A","AM","10122018","3","Juvenile","Gray","Black, Cinnamon","Gray+Black, Cinnamon","Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.","Above Ground","1",,"false","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9801902133148 40.769557595068)",,"19","4","19","13"
"-73.959077668148","40.7926045823346","34D-AM-1008-02","34D","AM","10082018","2","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.959077668148 40.7926045823346)",,"19","4","19","13"
"-73.9576559099012","40.7992598626483","41B-AM-1010-09","41B","AM","10102018","9","Adult","Gray",,"Gray+",,"Above Ground","3",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9576559099012 40.7992598626483)",,"19","4","19","13"
"-73.954595058342","40.7956567934304","39F-AM-1014-04","39F","AM","10142018","4","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.954595058342 40.7956567934304)",,"19","4","19","13"
"-73.9606344681252","40.7958337780644","37B-PM-1013-04","37B","PM","10132018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9606344681252 40.795833778064406)",,"19","4","19","13"
"-73.9580105174865","40.7974468322692","39C-PM-1006-03","39C","PM","10062018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9580105174865 40.7974468322692)",,"19","4","19","13"
"-73.9557263533489","40.7939505791448","37F-PM-1014-02","37F","PM","10142018","2","Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE","LAWN","false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.95572635334891 40.7939505791448)",,"19","4","19","13"
"-73.97002473509","40.7836929044459","21A-AM-1019-08","21A","AM","10192018","8","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.97002473509 40.7836929044459)",,"19","4","19","13"
"-73.9545101041865","40.7903823616782","34I-PM-1010-03","34I","PM","10102018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","in the playground.","true","false","false","false","true","with some nuts in the mouth","false","false","false","false","false","false","false","false",,"POINT (-73.9545101041865 40.7903823616782)",,"19","4","19","13"
"-73.9711801122578","40.7786888942214","16C-AM-1014-02","16C","AM","10142018","2","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","true","false","false",,"POINT (-73.97118011225781 40.77868889422141)",,"19","4","19","13"
"-73.9595645962539","40.7899599350145","31E-PM-1006-03","31E","PM","10062018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","under bushes","false","false","false","true","true","burying","false","false","false","false","false","false","true","false",,"POINT (-73.9595645962539 40.7899599350145)",,"19","4","19","13"
"-73.9587712679442","40.7944502501428","36D-PM-1007-02","36D","PM","10072018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","true","true","false",,"POINT (-73.9587712679442 40.7944502501428)",,"19","4","19","13"
"-73.9676206022477","40.784594234984","23B-PM-1012-01","23B","PM","10122018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9676206022477 40.784594234984)",,"19","4","19","13"
"-73.9741846413977","40.7762518164182","12B-PM-1018-01","12B","PM","10182018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","Climbing up rocks","false","false","true","false","true","climbing (up rocks)","false","false","false","false","false","false","false","true",,"POINT (-73.9741846413977 40.7762518164182)",,"19","4","19","13"
"-73.9703914126866","40.7722457975176","10G-PM-1017-01","10G","PM","10172018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","false","standing","false","false","false","false","false","false","true","false",,"POINT (-73.9703914126866 40.7722457975176)",,"19","4","19","13"
"-73.9707900566519","40.7771670550089","14D-AM-1014-09","14D","AM","10142018","9","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","30",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9707900566519 40.7771670550089)",,"19","4","19","13"
"-73.975086415444","40.7671990131313","3F-AM-1006-01","03F","AM","10062018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","just to right when enter sanctuary","false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.975086415444 40.7671990131313)",,"19","4","19","13"
"-73.9557172336815","40.7921125657722","35G-PM-1006-01","35G","PM","10062018","1","Adult","Black","Cinnamon","Black+Cinnamon",,"Ground Plane","FALSE",,"true","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9557172336815 40.7921125657722)",,"19","4","19","13"
"-73.9691031094688","40.7706693835189","9I-AM-1014-02","09I","AM","10142018","2","Adult","Gray",,"Gray+","Very far, so appx","Above Ground","35",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9691031094688 40.7706693835189)",,"19","4","19","13"
"-73.9615602805554","40.7945662185621","35A-PM-1013-08","35A","PM","10132018","8","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","false","true",,"POINT (-73.9615602805554 40.7945662185621)",,"19","4","19","13"
"-73.9598084794625","40.7976165434502","39A-PM-1014-01","39A","PM","10142018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9598084794625 40.7976165434502)",,"19","4","19","13"
"-73.9746933852572","40.773313866931","9C-PM-1006-05","09C","PM","10062018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","true","w/ dog","POINT (-73.9746933852572 40.773313866931)",,"19","4","19","13"
"-73.9645147011741","40.7772566833799","17I-AM-1014-04","17I","AM","10142018","4","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","true","true","false",,"POINT (-73.9645147011741 40.7772566833799)",,"19","4","19","13"
"-73.9714089647431","40.7767916587915","14D-AM-1014-12","14D","AM","10142018","12","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","true","false","false",,"POINT (-73.9714089647431 40.7767916587915)",,"19","4","19","13"
"-73.9642379942652","40.7774792520738","17I-PM-1017-01","17I","PM","10172018","1","Juvenile","Cinnamon","White","Cinnamon+White",,"Above Ground","15",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false","was in a tree,so i couldn't really tell","POINT (-73.9642379942652 40.7774792520738)",,"19","4","19","13"
"-73.9582850206205","40.7978975855555","39B-PM-1014-01","39B","PM","10142018","1","Adult","Gray","White","Gray+White","White belly","Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9582850206205 40.7978975855555)",,"19","4","19","13"
"-73.9582643954055","40.8000460061272","42A-AM-1019-01","42A","AM","10192018","1","Juvenile","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.95826439540551 40.8000460061272)",,"19","4","19","13"
"-73.9771335416403","40.7668431485224","2E-AM-1010-01","02E","AM","10102018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9771335416403 40.7668431485224)",,"19","4","19","13"
"-73.9692190295442","40.7763366309154","14F-AM-1007-02","14F","AM","10072018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9692190295442 40.7763366309154)",,"19","4","19","13"
"-73.9736165917399","40.7724543901497","8D-AM-1007-04","08D","AM","10072018","4","Adult","Gray",,"Gray+",,"Above Ground","3",,"false","true","false","false","false","chasing squirrel #3","false","false","false","false","false","false","false","false",,"POINT (-73.9736165917399 40.7724543901497)",,"19","4","19","13"
"-73.9642288873015","40.7820439983567","22F-AM-1007-06","22F","AM","10072018","6","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"false","false","true","true","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.9642288873015 40.7820439983567)",,"19","4","19","13"
"-73.9528462779437","40.7923843043685","36I-AM-1017-04","36I","AM","10172018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9528462779437 40.7923843043685)",,"19","4","19","13"
"-73.9609704650925","40.7938786854735","34B-AM-1013-03","34B","AM","10132018","3","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","15",,"true","false","true","false","false","hopping","false","false","false","false","false","true","false","true",,"POINT (-73.9609704650925 40.7938786854735)",,"19","4","19","13"
"-73.9534509627885","40.7921084224711","36I-AM-1017-07","36I","AM","10172018","7","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","false","true","chasing (#8),scratching","true","false","false","false","true","false","true","false",,"POINT (-73.9534509627885 40.7921084224711)",,"19","4","19","13"
"-73.9577113026056","40.7904332453456","32G-PM-1013-02","32G","PM","10132018","2","Juvenile","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9577113026056 40.7904332453456)",,"19","4","19","13"
"-73.9808247660048","40.7689408831287","2A-PM-1019-01","02A","PM","10192018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","false","runs from","false","false","false","true","false","false","false","true",,"POINT (-73.9808247660048 40.7689408831287)",,"19","4","19","13"
"-73.9591667162801","40.7937602121568","35D-PM-1013-07","35D","PM","10132018","7","Juvenile","Gray","White","Gray+White",,"Above Ground","12","tree","false","false","true","false","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.95916671628011 40.7937602121568)",,"19","4","19","13"
